age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,c_jail_in,c_jail_out
29,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2013-03-20 07:49:16,2013-03-21 11:28:05
29,F,Caucasian,25 - 45,Low,Male,1,-2.0,3,0,2013-08-17 11:18:48,2013-08-18 02:02:42
38,F,Caucasian,25 - 45,Low,Male,3,-2.0,4,0,2014-04-22 10:43:01,2014-04-23 01:54:46
65,F,Caucasian,Greater than 45,Low,Male,6,-61.0,4,0,2013-08-01 09:47:30,2013-09-25 03:19:43
36,F,Caucasian,25 - 45,Low,Male,1,23.0,4,1,2013-10-06 03:21:54,2013-10-08 11:07:57
46,F,African-American,Greater than 45,Medium,Male,0,0.0,7,1,2014-04-30 03:19:34,2014-04-30 08:23:00
57,F,Caucasian,Greater than 45,Low,Female,1,-51.0,1,0,2014-09-16 01:17:20,2014-09-17 09:50:44
54,F,African-American,Greater than 45,Low,Male,6,-1.0,3,0,2014-08-27 08:35:11,2014-08-28 08:50:02
44,F,African-American,25 - 45,Medium,Male,7,-1.0,6,1,2013-05-18 04:20:47,2013-06-11 09:20:26
20,F,African-American,Less than 25,Medium,Male,0,-1.0,5,0,2014-08-19 05:28:05,2014-08-23 02:35:19
27,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,2013-01-06 10:11:15,2013-01-08 05:20:20
27,F,African-American,25 - 45,Medium,Male,8,-1.0,7,1,2013-03-08 01:58:58,2013-04-26 07:01:57
61,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2013-05-13 03:50:59,2013-05-15 09:15:24
47,M,African-American,Greater than 45,Low,Male,0,-1.0,1,1,2014-10-18 08:48:02,2014-10-19 07:43:24
31,O,African-American,25 - 45,High,Male,0,-1.0,10,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
27,M,African-American,25 - 45,Low,Male,1,-1.0,1,0,2013-11-25 12:24:22,2013-11-26 08:18:25
28,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,2014-10-04 09:54:21,2014-10-06 04:36:05
33,O,African-American,25 - 45,High,Male,0,-1.0,9,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
31,M,Caucasian,25 - 45,Medium,Female,1,-1.0,5,1,2014-02-09 10:39:21,2014-02-20 03:21:29
20,F,Caucasian,Less than 25,High,Male,2,-3.0,8,0,2014-04-14 07:23:21,2014-04-15 06:19:57
26,O,Caucasian,25 - 45,Low,Male,9,0.0,4,1,2014-09-14 01:12:37,2014-09-15 07:09:10
43,F,Caucasian,25 - 45,Low,Female,0,-1.0,4,0,2013-11-17 07:41:47,2015-02-02 09:33:04
53,F,African-American,Greater than 45,Low,Male,2,-1.0,2,1,2014-08-02 10:55:38,2014-08-10 04:05:00
26,F,African-American,25 - 45,Medium,Male,1,-1.0,5,1,2013-01-10 10:33:34,2013-02-02 08:36:46
27,F,Caucasian,25 - 45,Low,Female,2,0.0,4,0,2014-11-22 12:46:08,2014-11-24 04:52:00
25,F,African-American,25 - 45,Low,Male,2,-23.0,4,0,2013-03-11 01:09:41,2013-03-29 10:21:52
30,F,African-American,25 - 45,Low,Male,3,-1.0,1,0,2014-12-29 09:54:32,2014-12-31 03:40:01
23,M,Other,Less than 25,High,Male,5,-1.0,10,1,2013-02-10 06:01:35,2013-03-14 09:11:16
21,M,African-American,Less than 25,High,Female,4,-1.0,8,1,2013-12-21 08:27:11,2013-12-22 01:41:23
23,M,African-American,Less than 25,Low,Male,1,0.0,4,0,2013-02-07 12:42:48,2013-02-10 04:25:55
32,F,African-American,25 - 45,Medium,Male,0,-1.0,6,0,2014-01-29 07:24:53,2014-02-01 11:09:37
30,M,Other,25 - 45,Low,Male,3,-1.0,1,0,2013-03-23 08:35:07,2013-03-24 07:23:39
45,F,African-American,Greater than 45,Low,Female,2,-1.0,3,0,2013-05-02 07:08:13,2013-05-14 06:04:00
40,F,African-American,25 - 45,Medium,Male,9,0.0,6,0,2014-10-22 02:12:32,2014-10-22 08:59:53
32,F,Other,25 - 45,Medium,Female,2,-1.0,7,0,2014-02-24 12:18:43,2014-06-03 05:53:33
27,M,African-American,25 - 45,Medium,Male,2,-1.0,5,1,2013-09-11 03:42:49,2013-09-20 09:01:19
45,F,Caucasian,Greater than 45,Low,Male,2,-1.0,2,0,2014-12-02 07:59:09,2015-04-21 09:30:26
57,M,African-American,Greater than 45,High,Male,6,370.0,9,1,2014-03-17 12:46:37,2014-06-02 05:05:06
24,F,African-American,Less than 25,Medium,Male,5,-1.0,6,0,2014-12-22 10:27:17,2014-12-23 01:54:46
44,F,Caucasian,25 - 45,Medium,Male,8,231.0,6,1,2013-09-12 02:27:04,2013-09-14 03:06:26
67,M,Other,Greater than 45,Low,Male,1,-1.0,1,0,2014-11-16 09:45:22,2014-11-17 01:41:41
26,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,2013-12-07 10:51:37,2013-12-08 03:56:34
21,F,Caucasian,Less than 25,High,Male,0,-1.0,8,1,2013-03-21 03:09:22,2013-03-28 07:17:08
40,F,Hispanic,25 - 45,Low,Male,2,-1.0,2,0,2013-12-25 05:14:23,2014-06-21 05:57:25
21,M,African-American,Less than 25,Low,Male,0,-1.0,2,0,2014-04-24 06:45:53,2014-04-25 11:11:14
63,F,African-American,Greater than 45,Medium,Male,1,-1.0,6,0,2013-04-17 03:45:48,2013-09-12 10:31:00
62,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,2013-09-19 11:42:41,2013-09-23 09:16:00
48,F,Caucasian,Greater than 45,Low,Male,0,-1.0,3,0,2013-12-15 03:12:29,2014-01-11 05:31:30
35,F,Caucasian,25 - 45,Low,Male,1,-1.0,4,0,2014-06-25 08:51:59,2014-08-09 04:32:29
53,M,African-American,Greater than 45,Low,Male,1,-1.0,1,0,2013-03-19 09:19:48,2013-03-20 07:46:30
62,M,African-American,Greater than 45,Low,Male,3,-1.0,3,1,2013-12-29 08:33:04,2013-12-31 03:54:08
28,F,African-American,25 - 45,High,Male,5,-1.0,10,0,2013-01-05 09:01:27,2013-05-22 06:02:36
56,F,Caucasian,Greater than 45,Low,Male,1,0.0,2,0,2013-11-03 04:56:58,2013-11-04 08:10:50
35,F,Hispanic,25 - 45,Low,Male,2,-8.0,1,0,2013-12-05 08:08:18,2013-12-13 11:03:04
56,M,Hispanic,Greater than 45,Low,Female,2,-1.0,1,1,2014-06-03 02:18:40,2014-07-22 05:59:00
30,F,African-American,25 - 45,Low,Male,12,-53.0,4,0,2014-03-29 05:15:33,2014-03-30 01:12:40
28,O,Caucasian,25 - 45,Low,Male,0,-1.0,4,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
21,F,Hispanic,Less than 25,High,Male,1,-40.0,9,0,2013-06-26 04:40:44,2013-07-01 02:58:41
22,F,African-American,Less than 25,Medium,Male,2,-1.0,7,1,2013-02-28 10:55:45,2013-03-02 03:35:00
26,F,African-American,25 - 45,High,Male,5,-1.0,8,1,2013-03-27 04:00:34,2013-05-02 09:54:38
43,O,Caucasian,25 - 45,Low,Female,0,-1.0,2,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
40,M,African-American,25 - 45,Medium,Male,16,-1.0,5,0,2014-07-22 01:47:12,2014-07-24 05:47:27
54,M,African-American,Greater than 45,Medium,Male,2,-1.0,7,0,2014-07-19 06:59:24,2014-08-23 12:30:09
43,O,Caucasian,25 - 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
35,M,African-American,25 - 45,Medium,Male,4,0.0,5,0,2013-05-09 02:12:42,2013-05-10 12:01:27
22,F,African-American,Less than 25,Low,Male,1,-1.0,3,1,2013-01-16 09:15:57,2013-01-31 09:56:20
60,M,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,2013-04-17 03:45:48,2013-09-12 10:31:00
37,F,African-American,25 - 45,Low,Female,7,-1.0,3,0,2013-04-16 07:54:08,2013-04-18 05:56:28
32,F,African-American,25 - 45,Low,Female,0,0.0,2,0,2013-08-27 05:00:17,2013-08-27 06:54:07
33,F,African-American,25 - 45,Medium,Female,3,-1.0,6,1,2014-10-25 06:21:38,2014-11-03 11:00:22
38,F,Other,25 - 45,Low,Male,2,0.0,3,1,2014-01-28 02:58:04,2014-01-28 08:22:27
53,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-01-12 11:41:12,2013-01-13 12:56:59
26,F,African-American,25 - 45,Medium,Female,3,-1.0,6,0,2014-09-27 02:25:25,2014-09-29 01:52:08
32,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2014-01-09 09:03:15,2014-01-10 01:14:04
26,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,2013-01-01 05:21:55,2013-01-02 01:16:14
61,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2014-03-30 03:50:52,2014-04-01 04:11:15
21,M,African-American,Less than 25,High,Male,0,-1.0,10,0,2014-02-16 03:54:36,2014-02-17 01:12:04
20,O,Caucasian,Less than 25,Low,Male,0,-1.0,4,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
69,M,African-American,Greater than 45,Medium,Male,22,-1.0,5,0,2014-02-05 05:31:46,2014-02-06 09:10:18
31,M,Hispanic,25 - 45,Low,Male,2,-1.0,2,0,2014-11-24 08:02:05,2014-11-25 02:19:48
26,M,African-American,25 - 45,Low,Male,0,0.0,4,0,2013-09-23 06:12:00,2013-09-23 08:25:00
30,F,African-American,25 - 45,High,Male,9,-1.0,10,1,2014-11-04 08:54:31,2015-05-19 11:36:21
38,O,African-American,25 - 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
21,F,Caucasian,Less than 25,Low,Male,1,-5.0,4,0,2014-02-20 10:39:19,2014-02-21 08:22:00
54,F,African-American,Greater than 45,High,Female,3,-1.0,8,0,2013-04-17 03:45:48,2013-09-12 10:31:00
29,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2014-11-20 01:35:18,2014-11-21 08:38:13
32,F,Caucasian,25 - 45,High,Female,0,-1.0,8,0,2014-06-21 05:55:50,2014-07-18 05:24:39
24,F,Hispanic,Less than 25,Low,Female,0,-2.0,3,0,2014-06-18 07:54:24,2014-06-19 09:21:07
23,M,African-American,Less than 25,Medium,Male,1,-13.0,7,0,2014-07-17 07:50:27,2014-07-18 08:00:09
26,O,Hispanic,25 - 45,High,Male,0,-1.0,8,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
41,M,Caucasian,25 - 45,Low,Male,0,0.0,2,0,2014-01-08 01:08:31,2014-01-08 09:45:35
45,F,African-American,Greater than 45,Medium,Male,0,-1.0,6,1,2013-03-29 11:09:04,2013-03-30 08:27:31
31,F,African-American,25 - 45,Medium,Male,10,-1.0,5,1,2013-01-18 08:05:34,2013-01-19 09:26:10
22,F,Caucasian,Less than 25,Low,Male,0,-2.0,3,0,2013-09-16 07:14:35,2013-09-17 07:20:32
64,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2014-10-19 01:56:34,2014-10-19 01:48:05
54,F,Caucasian,Greater than 45,Low,Female,0,0.0,3,1,2013-09-06 02:07:01,2013-09-26 10:18:23
50,M,Caucasian,Greater than 45,Low,Male,2,-1.0,1,1,2014-09-14 06:27:22,2014-09-15 01:04:02
40,M,Hispanic,25 - 45,Low,Male,2,-5.0,1,0,2014-12-12 06:48:01,2014-12-13 07:19:10
19,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,2014-12-22 08:25:39,2014-12-23 01:47:02
50,F,African-American,Greater than 45,Low,Female,5,-1.0,2,0,2013-04-17 03:45:48,2013-09-12 10:31:00
32,F,African-American,25 - 45,Medium,Male,4,-1.0,7,0,2014-11-13 01:10:08,2015-05-19 06:55:39
37,F,Other,25 - 45,Low,Male,11,-1.0,3,0,2013-10-21 09:53:38,2013-10-22 11:18:14
21,F,African-American,Less than 25,High,Female,0,-1.0,8,1,2013-03-06 07:04:42,2013-03-07 10:52:53
31,F,Caucasian,25 - 45,Medium,Male,2,-194.0,5,0,2013-08-02 02:05:39,2013-08-22 11:38:00
50,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
39,F,Hispanic,25 - 45,Low,Male,0,-1.0,1,0,2014-04-24 08:10:28,2014-04-26 12:09:37
47,F,Hispanic,Greater than 45,Medium,Male,0,-1.0,5,0,2014-11-01 06:10:07,2014-11-04 02:41:09
23,M,Hispanic,Less than 25,Medium,Male,6,-1.0,7,1,2013-11-03 02:17:53,2013-11-08 04:57:59
30,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,2014-05-08 11:55:10,2014-05-09 07:58:38
53,F,Caucasian,Greater than 45,Low,Male,2,-32.0,1,0,2013-05-03 04:03:18,2013-05-20 10:27:12
30,F,African-American,25 - 45,High,Male,11,-1.0,8,1,2013-04-02 12:56:55,2013-04-05 04:36:29
35,F,African-American,25 - 45,Low,Female,0,-1.0,1,0,2014-12-20 09:33:26,2014-12-21 08:16:21
21,F,African-American,Less than 25,High,Female,0,-1.0,9,0,2014-05-01 05:55:28,2014-05-03 04:25:58
26,M,Caucasian,25 - 45,Low,Male,5,0.0,4,0,2014-01-02 05:35:15,2014-01-02 08:43:04
30,F,African-American,25 - 45,High,Female,1,-62.0,9,1,2013-10-17 06:32:20,2013-10-25 10:48:44
59,M,African-American,Greater than 45,Low,Female,0,-1.0,2,0,2013-02-03 08:59:23,2013-02-04 08:01:44
35,F,African-American,25 - 45,Low,Female,2,-37.0,1,0,2014-07-02 12:47:40,2014-08-01 06:08:57
29,F,African-American,25 - 45,High,Male,13,-1.0,8,1,2013-05-07 07:56:34,2013-05-08 11:30:35
67,F,Hispanic,Greater than 45,Low,Male,0,-3.0,1,0,2013-02-22 12:31:22,2013-02-23 04:33:50
26,F,Hispanic,25 - 45,Low,Male,0,-1.0,1,0,2014-12-12 04:45:41,2014-12-13 06:52:14
30,F,Caucasian,25 - 45,High,Male,13,-2.0,8,1,2014-12-24 05:35:51,2015-01-26 09:27:29
25,M,African-American,25 - 45,Medium,Male,5,-1.0,5,1,2014-07-04 10:56:44,2014-07-05 08:53:46
45,F,Hispanic,Greater than 45,Medium,Male,8,-1.0,6,0,2013-09-22 06:06:07,2013-09-23 08:07:27
35,M,Caucasian,25 - 45,Low,Male,4,-1.0,2,0,2013-04-17 03:45:48,2013-09-12 10:31:00
27,F,Caucasian,25 - 45,Low,Male,1,0.0,3,0,2014-11-14 04:18:18,2014-11-15 03:48:35
24,F,Caucasian,Less than 25,Medium,Male,1,-1.0,6,0,2014-01-22 11:36:51,2014-05-23 04:41:52
32,M,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,2014-05-31 04:56:09,2014-06-01 10:07:11
31,F,Caucasian,25 - 45,Low,Male,2,-1.0,3,0,2014-11-18 06:26:28,2014-11-19 05:30:00
22,F,African-American,Less than 25,Low,Male,0,0.0,3,1,2013-01-15 12:31:43,2013-01-15 01:17:47
41,F,African-American,25 - 45,Low,Male,8,0.0,1,1,2014-09-09 02:54:08,2014-09-11 03:45:02
46,F,Asian,Greater than 45,Medium,Male,3,-1.0,5,1,2013-03-15 11:30:31,2013-05-14 06:34:35
27,M,Other,25 - 45,Medium,Male,0,-1.0,5,0,2013-04-29 03:55:56,2013-05-01 03:19:29
28,F,Other,25 - 45,High,Male,12,-1.0,9,0,2014-09-03 07:20:20,2014-09-16 09:28:16
51,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-05-09 09:45:12,2013-05-12 05:35:00
56,F,African-American,Greater than 45,Low,Male,4,58.0,1,0,2014-02-26 04:28:13,2015-02-13 04:58:08
37,F,African-American,25 - 45,Medium,Female,13,-1.0,6,1,2013-01-02 10:03:55,2013-01-04 01:05:33
22,F,African-American,Less than 25,Low,Male,0,-1.0,3,1,2014-03-12 07:21:25,2014-03-25 08:48:22
34,F,Other,25 - 45,Low,Male,0,0.0,2,0,2014-09-21 03:40:51,2014-09-22 08:47:54
33,M,African-American,25 - 45,Medium,Male,6,-187.0,7,0,2014-04-23 01:24:04,2014-10-27 11:50:15
42,O,Hispanic,25 - 45,Low,Female,0,-1.0,2,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
19,F,African-American,Less than 25,Low,Male,0,-1.0,4,1,2014-10-15 04:28:24,2014-10-16 02:15:43
45,M,Caucasian,Greater than 45,Low,Male,2,-1.0,2,0,2013-02-22 12:35:53,2013-02-23 08:32:59
34,F,Caucasian,25 - 45,Medium,Female,3,213.0,5,0,2015-05-31 07:47:20,2015-06-18 09:25:21
32,O,African-American,25 - 45,Low,Female,0,-1.0,3,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
33,F,African-American,25 - 45,High,Female,5,-1.0,9,1,2014-07-20 06:23:49,2014-07-21 06:12:57
52,F,African-American,Greater than 45,Medium,Male,7,-1.0,5,1,2013-01-26 11:27:48,2013-07-27 05:42:20
21,F,African-American,Less than 25,Medium,Female,0,-1.0,6,0,2013-08-24 08:03:44,2013-08-25 08:34:40
43,M,African-American,25 - 45,High,Male,6,0.0,10,1,2014-08-06 10:44:23,2014-08-07 08:20:06
23,F,African-American,Less than 25,Low,Male,3,-2.0,4,0,2014-03-01 02:56:49,2014-03-03 10:44:34
33,F,Caucasian,25 - 45,Medium,Male,3,-1.0,6,0,2013-01-24 03:35:01,2013-01-25 08:05:03
26,F,African-American,25 - 45,High,Male,3,-1.0,10,1,2013-04-24 07:41:36,2013-04-28 04:07:36
20,M,African-American,Less than 25,Low,Female,0,0.0,4,0,2014-08-20 02:46:58,2014-08-20 09:16:59
37,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,2014-01-05 06:54:49,2014-01-07 03:15:44
38,F,African-American,25 - 45,Low,Male,1,-8.0,1,1,2013-12-25 06:08:28,2014-01-02 01:37:41
25,F,African-American,25 - 45,Low,Female,0,-1.0,4,0,2014-10-07 08:07:18,2014-10-08 03:12:55
35,M,Hispanic,25 - 45,Low,Male,1,-1.0,1,1,2014-09-13 09:24:44,2014-09-14 01:19:10
25,F,Caucasian,25 - 45,High,Male,0,-1.0,9,0,2014-05-30 06:02:08,2014-05-31 09:38:50
27,F,African-American,25 - 45,Low,Male,1,-1.0,2,1,2014-03-16 02:12:11,2014-03-17 01:28:54
40,F,Other,25 - 45,Low,Male,1,0.0,1,0,2013-09-30 02:19:47,2013-10-01 02:06:16
21,F,African-American,Less than 25,Medium,Male,1,-2.0,5,0,2013-03-19 11:59:13,2013-03-20 09:11:13
37,F,Hispanic,25 - 45,Low,Male,0,-3.0,1,0,2014-08-01 09:15:50,2014-08-04 10:53:54
38,F,Caucasian,25 - 45,High,Male,3,-1.0,9,1,2013-12-17 11:54:33,2013-12-19 08:38:19
30,F,Caucasian,25 - 45,Medium,Male,5,0.0,7,0,2014-01-24 04:47:05,2014-04-11 10:36:53
37,M,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,2013-01-27 11:03:53,2013-01-28 08:38:10
51,F,African-American,Greater than 45,Low,Female,2,-1.0,3,0,2013-04-17 03:45:48,2013-09-12 10:31:00
31,M,African-American,25 - 45,Medium,Female,4,0.0,7,0,2014-07-19 01:12:40,2014-07-20 09:40:34
34,M,Hispanic,25 - 45,Low,Male,0,-2.0,1,0,2014-04-12 10:19:04,2014-04-13 08:32:38
22,M,Caucasian,Less than 25,Low,Male,0,0.0,3,0,2014-04-17 04:59:11,2014-04-18 08:39:41
24,M,Hispanic,Less than 25,Low,Male,1,-78.0,2,0,2013-10-21 04:29:01,2013-10-22 05:13:16
44,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2013-12-24 05:58:16,2013-12-25 08:38:42
32,F,Other,25 - 45,Low,Male,2,-14.0,4,0,2014-03-24 12:48:21,2014-03-31 09:23:13
30,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,2013-10-23 09:15:21,2013-10-24 09:33:45
40,F,Hispanic,25 - 45,Low,Male,0,0.0,1,0,2013-10-28 01:12:00,2013-10-28 07:15:34
27,F,African-American,25 - 45,Medium,Male,3,-1.0,5,0,2013-08-05 10:02:54,2013-08-08 09:06:11
49,F,Caucasian,Greater than 45,Low,Male,1,-22.0,1,0,2014-01-28 12:27:03,2014-01-30 08:45:35
58,M,African-American,Greater than 45,High,Male,2,7.0,8,0,2013-10-30 12:43:16,2013-12-23 01:01:28
67,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2014-01-07 04:54:59,2014-01-07 08:19:22
59,F,African-American,Greater than 45,High,Male,14,-1.0,8,1,2014-08-21 03:09:08,2014-09-23 03:26:24
37,O,Caucasian,25 - 45,Medium,Male,0,-1.0,7,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
24,F,African-American,Less than 25,Low,Male,1,-105.0,2,0,2014-04-16 01:49:27,2014-05-10 02:15:44
21,F,African-American,Less than 25,High,Male,1,-1.0,10,1,2013-03-06 08:54:09,2013-03-08 04:35:38
34,O,African-American,25 - 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
35,F,Other,25 - 45,Low,Male,1,-25.0,3,0,2014-07-26 03:09:02,2014-07-27 08:43:19
31,M,Caucasian,25 - 45,Medium,Male,6,-1.0,7,0,2013-08-25 02:54:37,2013-09-04 08:36:01
50,F,Caucasian,Greater than 45,Low,Female,2,-1.0,1,1,2013-03-19 11:02:32,2013-03-20 01:09:46
30,F,African-American,25 - 45,Low,Male,7,-1.0,3,0,2013-10-09 06:16:32,2013-10-10 05:30:06
28,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2013-12-20 11:13:53,2013-12-21 08:55:44
48,F,African-American,Greater than 45,Medium,Male,7,-1.0,7,1,2014-04-27 07:24:45,2014-04-30 03:52:25
55,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-12-01 08:17:45,2013-12-02 01:55:29
24,F,Caucasian,Less than 25,Low,Female,1,-1.0,3,0,2013-04-17 03:45:48,2013-09-12 10:31:00
42,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,2013-02-10 01:50:22,2013-02-12 09:14:42
34,M,African-American,25 - 45,Medium,Male,0,0.0,7,1,2013-02-20 03:41:26,2013-03-21 07:00:32
43,M,African-American,25 - 45,Medium,Male,4,0.0,5,1,2014-05-22 04:41:27,2014-05-23 03:56:30
44,F,African-American,25 - 45,Low,Male,0,0.0,1,0,2013-02-26 03:50:14,2013-04-09 07:40:28
29,F,Other,25 - 45,Medium,Male,1,-1.0,6,0,2013-04-17 03:45:48,2013-09-12 10:31:00
25,M,Caucasian,25 - 45,Medium,Male,0,256.0,7,0,2013-10-07 04:46:47,2013-10-08 03:10:56
29,F,Hispanic,25 - 45,Medium,Male,17,0.0,6,1,2014-05-29 01:16:04,2014-05-31 04:26:56
32,F,African-American,25 - 45,High,Male,11,0.0,10,0,2014-10-02 02:12:06,2014-10-03 08:43:30
25,F,Caucasian,25 - 45,Medium,Male,2,-1.0,5,1,2014-08-15 07:14:01,2014-08-16 02:16:45
32,M,African-American,25 - 45,Low,Female,0,-1.0,3,1,2013-04-16 07:48:07,2013-04-17 11:04:26
96,F,Hispanic,Greater than 45,Low,Male,2,-3.0,2,1,2014-03-28 12:45:33,2014-03-29 09:09:59
35,M,African-American,25 - 45,Low,Male,10,-232.0,4,1,2014-02-19 02:04:36,2014-02-19 10:30:44
29,M,Hispanic,25 - 45,Low,Male,0,-1.0,2,0,2013-08-03 08:35:21,2013-08-05 04:16:09
27,F,Hispanic,25 - 45,Medium,Male,8,-1.0,5,1,2013-02-22 01:19:26,2013-02-23 09:07:46
41,F,Hispanic,25 - 45,Low,Male,2,-132.0,2,0,2013-06-18 09:13:15,2013-10-25 06:02:07
31,M,Hispanic,25 - 45,Medium,Male,0,-3.0,5,0,2014-01-03 08:06:18,2014-01-04 01:34:34
24,F,African-American,Less than 25,Low,Male,1,-1.0,3,1,2013-03-18 06:44:00,2013-03-19 06:36:54
49,F,Hispanic,Greater than 45,Low,Male,5,-139.0,1,0,2013-12-04 09:26:24,2014-04-22 10:52:49
34,F,African-American,25 - 45,Medium,Male,0,0.0,7,1,2014-07-22 01:55:13,2015-03-20 04:18:02
48,F,African-American,Greater than 45,Low,Male,2,0.0,1,1,2014-07-18 02:22:11,2014-07-19 03:28:26
41,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,2013-02-25 05:22:38,2013-02-27 05:48:55
26,M,African-American,25 - 45,High,Male,12,-1.0,9,1,2014-12-07 08:37:36,2014-12-18 01:56:31
42,F,African-American,25 - 45,Medium,Male,0,0.0,5,1,2014-08-01 02:18:37,2014-08-08 03:33:09
29,M,African-American,25 - 45,Medium,Male,0,-1.0,5,0,2013-03-08 03:17:45,2013-04-19 08:34:18
26,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,2013-05-18 11:23:09,2013-05-19 12:50:42
27,F,African-American,25 - 45,Low,Female,1,0.0,3,0,2013-09-23 12:15:53,2013-11-07 02:18:29
35,M,Caucasian,25 - 45,Low,Male,4,-1.0,2,0,2013-09-17 07:57:04,2013-10-18 09:02:20
54,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,2013-02-15 11:29:24,2013-02-16 01:02:04
24,M,African-American,Less than 25,High,Male,3,-155.0,10,1,2014-06-27 12:58:33,2014-06-27 08:35:57
42,F,African-American,25 - 45,High,Male,1,0.0,8,0,2014-12-12 03:46:18,2015-01-15 01:10:59
25,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2014-10-23 09:19:37,2014-10-24 08:36:06
20,F,African-American,Less than 25,Medium,Male,0,-1.0,6,0,2014-02-01 09:21:02,2014-02-02 07:48:18
27,F,Caucasian,25 - 45,Medium,Male,0,-3.0,6,0,2013-07-05 02:10:44,2013-07-06 07:33:50
21,F,African-American,Less than 25,Medium,Male,1,-1.0,7,0,2013-03-21 06:38:57,2013-03-23 04:48:56
27,M,Caucasian,25 - 45,High,Male,7,-1.0,9,1,2014-04-15 01:46:42,2014-04-17 03:05:00
34,F,African-American,25 - 45,High,Male,11,-1.0,8,1,2014-02-28 04:43:38,2014-03-01 09:54:18
26,F,Hispanic,25 - 45,High,Male,9,-18.0,8,0,2014-08-23 07:36:50,2014-09-10 10:06:00
27,F,Caucasian,25 - 45,Medium,Male,4,-42.0,7,0,2014-01-01 11:58:12,2014-02-12 11:17:33
64,O,African-American,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
54,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,2013-04-01 12:29:20,2013-04-02 12:43:55
29,M,Caucasian,25 - 45,Low,Male,4,-333.0,2,0,2013-07-27 06:02:19,2013-07-28 03:58:44
29,F,Other,25 - 45,Low,Male,2,-1.0,2,1,2013-10-19 09:33:07,2013-10-21 03:05:00
39,F,African-American,25 - 45,Low,Male,1,-6.0,1,0,2013-05-31 10:13:39,2013-06-05 09:47:23
22,F,Caucasian,Less than 25,Medium,Female,2,-1.0,7,0,2013-04-17 03:45:48,2013-09-12 10:31:00
33,M,Caucasian,25 - 45,Low,Female,0,-2.0,1,0,2013-09-15 11:15:31,2013-09-16 02:27:48
25,F,African-American,25 - 45,High,Female,2,210.0,8,1,2013-08-12 03:46:47,2014-09-24 05:57:16
21,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,2014-08-29 09:14:51,2014-08-30 09:30:41
40,F,Hispanic,25 - 45,Low,Female,7,-19.0,2,1,2014-02-28 02:15:56,2014-03-06 09:36:11
25,M,Other,25 - 45,Low,Male,2,-1.0,3,0,2014-09-29 03:08:34,2014-10-01 11:50:27
35,M,African-American,25 - 45,Low,Female,0,-1.0,4,0,2013-10-13 05:47:56,2013-10-14 05:04:52
